order_id,line_item,product_id,quantity,unit_price,discount_pct,final_unit_price
O009253,1,P0016,2,18.67,0,18.67
O009253,2,P0058,4,11.74,0,11.74
O009253,3,P0042,2,7.65,0,7.65
O009253,4,P0007,1,8.22,0,8.22
O009253,5,P0008,2,17.03,0,17.03
O009254,1,P0054,8,14.18,0,14.18
O009254,2,P0079,6,11.14,0.05,10.58
O009254,3,P0073,3,4.8,0.05,4.56
O009254,4,P0046,6,3.81,0,3.81
O009255,1,P0062,2,17.73,0,17.73
O009255,2,P0030,2,11.21,0,11.21
O009256,1,P0025,2,12.53,0,12.53
O009256,2,P0096,1,19.01,0,19.01
O009256,3,P0093,1,10.47,0,10.47
O009257,1,P0012,1,22.24,0,22.24
O009257,2,P0061,3,7.41,0,7.41
O009258,1,P0072,2,6.42,0,6.42
O009258,2,P0052,5,12.17,0,12.17
O009259,1,P0001,1,33.36,0,33.36
O009260,1,P0048,1,4.81,0,4.81
O009261,1,P0053,1,8.69,0,8.69
O009262,1,P0024,3,8.2,0,8.2
O009262,2,P0071,2,8.8,0,8.8
O009263,1,P0093,2,10.47,0,10.47
O009263,2,P0043,2,4.16,0,4.16
O009264,1,P0016,2,18.67,0,18.67
O009264,2,P0051,3,11.26,0,11.26
O009264,3,P0042,3,7.65,0,7.65
O009265,1,P0037,4,4.05,0,4.05
O009265,2,P0066,6,10.82,0,10.82
O009265,3,P0020,5,8.75,0,8.75
O009265,4,P0014,2,8.3,0,8.3
O009265,5,P0079,3,11.14,0,11.14
O009266,1,P0002,5,16.46,0,16.46
O009266,2,P0076,3,11.34,0,11.34
O009266,3,P0044,2,6.86,0,6.86
O009266,4,P0052,2,12.17,0,12.17
O009266,5,P0089,2,2.58,0,2.58
O009267,1,P0083,2,9.11,0,9.11
O009268,1,P0067,1,13.43,0,13.43
O009269,1,P0087,1,2.83,0,2.83
O009269,2,P0049,4,4.7,0,4.7
O009270,1,P0094,1,4.45,0,4.45
O009270,2,P0033,3,14.08,0,14.08
O009271,1,P0044,2,6.86,0,6.86
O009271,2,P0062,2,17.73,0,17.73
O009272,1,P0044,2,6.86,0,6.86
O009273,1,P0016,4,18.67,0,18.67
O009273,2,P0068,4,8.5,0.05,8.07
O009273,3,P0060,2,13.59,0,13.59
O009273,4,P0022,5,3.55,0,3.55
O009273,5,P0003,2,17.11,0,17.11
O009273,6,P0039,4,3.74,0,3.74
O009274,1,P0074,6,6.66,0,6.66
O009275,1,P0092,3,11.15,0,11.15
O009275,2,P0026,2,9.35,0,9.35
O009275,3,P0043,3,4.16,0,4.16
O009275,4,P0017,2,9.92,0,9.92
O009275,5,P0048,6,4.81,0,4.81
O009276,1,P0032,1,7.81,0,7.81
O009277,1,P0011,4,11.81,0,11.81
O009277,2,P0053,2,8.69,0,8.69
O009277,3,P0059,1,17.55,0,17.55
O009277,4,P0040,4,11.9,0,11.9
O009277,5,P0021,2,10.11,0,10.11
O009278,1,P0028,2,4.7,0,4.7
O009278,2,P0015,1,7.5,0,7.5
O009278,3,P0018,2,18.07,0,18.07
O009279,1,P0025,4,12.53,0,12.53
O009280,1,P0033,3,14.08,0,14.08
O009280,2,P0082,1,19.85,0,19.85
O009280,3,P0009,2,35.56,0,35.56
O009281,1,P0002,2,16.46,0,16.46
O009281,2,P0087,1,2.83,0,2.83
O009282,1,P0084,1,15.02,0,15.02
O009282,2,P0030,1,11.21,0,11.21
O009282,3,P0006,4,30.89,0,30.89
O009282,4,P0025,4,12.53,0,12.53
O009282,5,P0032,1,7.81,0,7.81
O009283,1,P0095,4,7.5,0,7.5
O009283,2,P0042,1,7.65,0,7.65
O009284,1,P0066,4,10.82,0,10.82
O009285,1,P0063,5,14.43,0,14.43
O009285,2,P0023,2,12.37,0,12.37
O009285,3,P0027,1,12.04,0,12.04
O009286,1,P0066,2,10.82,0,10.82
O009287,1,P0033,2,14.08,0,14.08
O009287,2,P0021,2,10.11,0,10.11
O009288,1,P0069,1,4.89,0,4.89
O009288,2,P0091,1,7.92,0,7.92
O009289,1,P0002,2,16.46,0,16.46
O009289,2,P0076,3,11.34,0,11.34
O009290,1,P0079,1,11.14,0,11.14
O009290,2,P0059,4,17.55,0,17.55
O009291,1,P0087,1,2.83,0,2.83
O009291,2,P0002,3,16.46,0,16.46
O009292,1,P0095,1,7.5,0,7.5
O009293,1,P0042,1,7.65,0,7.65
O009294,1,P0043,1,4.16,0,4.16
O009294,2,P0093,1,10.47,0,10.47
O009295,1,P0088,3,12.43,0,12.43
O009295,2,P0064,5,12.52,0,12.52
O009295,3,P0052,2,12.17,0,12.17
O009296,1,P0086,3,9.2,0,9.2
O009296,2,P0045,2,4.27,0,4.27
O009297,1,P0079,2,11.14,0,11.14
O009297,2,P0016,3,18.67,0,18.67
O009297,3,P0044,4,6.86,0,6.86
O009297,4,P0032,3,7.81,0,7.81
O009298,1,P0013,3,8.65,0,8.65
O009299,1,P0006,1,30.89,0,30.89
O009299,2,P0002,6,16.46,0,16.46
O009300,1,P0072,5,6.42,0,6.42
O009300,2,P0073,2,4.8,0,4.8
O009300,3,P0001,5,33.36,0,33.36
O009300,4,P0023,1,12.37,0,12.37
O009300,5,P0089,4,2.58,0,2.58
O009300,6,P0028,3,4.7,0,4.7
O009301,1,P0048,3,4.81,0,4.81
O009301,2,P0067,6,13.43,0,13.43
O009301,3,P0044,5,6.86,0,6.86
O009302,1,P0065,5,5.24,0,5.24
O009302,2,P0053,3,8.69,0,8.69
O009302,3,P0043,2,4.16,0,4.16
O009302,4,P0081,2,9.58,0,9.58
O009302,5,P0024,6,8.2,0,8.2
O009303,1,P0081,4,9.58,0,9.58
O009303,2,P0074,2,6.66,0.05,6.33
O009303,3,P0090,2,14.65,0,14.65
O009303,4,P0085,5,12.86,0,12.86
O009304,1,P0002,1,16.46,0,16.46
O009305,1,P0060,2,13.59,0,13.59
O009305,2,P0085,2,12.86,0,12.86
O009305,3,P0018,1,18.07,0,18.07
O009305,4,P0090,2,14.65,0,14.65
O009306,1,P0009,2,35.56,0,35.56
O009306,2,P0038,5,2.72,0,2.72
O009306,3,P0029,4,10.2,0,10.2
O009306,4,P0079,2,11.14,0,11.14
O009307,1,P0007,1,8.22,0,8.22
O009307,2,P0024,3,8.2,0,8.2
O009308,1,P0025,2,12.53,0,12.53
O009308,2,P0013,1,8.65,0,8.65
O009308,3,P0081,4,9.58,0,9.58
O009308,4,P0032,1,7.81,0,7.81
O009309,1,P0027,5,12.04,0,12.04
O009309,2,P0073,2,4.8,0,4.8
O009310,1,P0045,2,4.27,0,4.27
O009311,1,P0073,1,4.8,0,4.8
O009311,2,P0071,2,8.8,0,8.8
O009311,3,P0038,2,2.72,0,2.72
O009311,4,P0024,2,8.2,0,8.2
O009312,1,P0088,3,12.43,0,12.43
O009312,2,P0007,2,8.22,0,8.22
O009312,3,P0033,1,14.08,0,14.08
O009313,1,P0055,1,7.99,0,7.99
O009313,2,P0047,1,17.27,0,17.27
O009314,1,P0093,2,10.47,0,10.47
O009314,2,P0048,2,4.81,0,4.81
O009315,1,P0011,2,11.81,0,11.81
O009315,2,P0076,1,11.34,0,11.34
O009316,1,P0042,1,7.65,0,7.65
O009316,2,P0024,3,8.2,0,8.2
O009317,1,P0056,1,5.49,0,5.49
O009317,2,P0041,4,4.62,0,4.62
O009318,1,P0024,4,8.2,0,8.2
O009318,2,P0081,1,9.58,0,9.58
O009318,3,P0001,1,33.36,0.05,31.69
O009319,1,P0026,1,9.35,0,9.35
O009319,2,P0048,6,4.81,0,4.81
O009319,3,P0010,3,26.61,0,26.61
O009320,1,P0027,1,12.04,0,12.04
O009320,2,P0071,1,8.8,0,8.8
O009321,1,P0024,3,8.2,0.05,7.79
O009321,2,P0092,1,11.15,0,11.15
O009321,3,P0002,6,16.46,0,16.46
O009321,4,P0062,5,17.73,0,17.73
O009322,1,P0058,1,11.74,0,11.74
O009322,2,P0029,1,10.2,0,10.2
O009322,3,P0067,1,13.43,0,13.43
O009322,4,P0035,2,3.66,0,3.66
O009323,1,P0069,3,4.89,0,4.89
O009323,2,P0008,3,17.03,0,17.03
O009324,1,P0085,3,12.86,0,12.86
O009324,2,P0033,2,14.08,0,14.08
O009324,3,P0086,1,9.2,0,9.2
O009325,1,P0063,2,14.43,0,14.43
O009325,2,P0079,4,11.14,0,11.14
O009326,1,P0095,1,7.5,0,7.5
O009326,2,P0003,1,17.11,0,17.11
O009326,3,P0005,2,24.7,0,24.7
O009327,1,P0053,3,8.69,0,8.69
O009327,2,P0079,3,11.14,0,11.14
O009328,1,P0083,2,9.11,0,9.11
O009328,2,P0078,1,12.81,0,12.81
O009329,1,P0061,2,7.41,0,7.41
O009329,2,P0085,2,12.86,0,12.86
O009329,3,P0036,6,9.61,0,9.61
O009330,1,P0062,6,17.73,0,17.73
O009330,2,P0035,1,3.66,0,3.66
O009331,1,P0049,3,4.7,0,4.7
O009331,2,P0063,1,14.43,0,14.43
O009332,1,P0004,2,36.79,0,36.79
O009332,2,P0020,2,8.75,0,8.75
O009333,1,P0095,6,7.5,0,7.5
O009333,2,P0091,1,7.92,0,7.92
O009333,3,P0035,2,3.66,0,3.66
O009333,4,P0071,3,8.8,0,8.8
O009334,1,P0030,1,11.21,0,11.21
O009334,2,P0046,2,3.81,0,3.81
O009334,3,P0051,2,11.26,0,11.26
O009334,4,P0063,1,14.43,0,14.43
O009334,5,P0068,3,8.5,0,8.5
O009335,1,P0071,2,8.8,0,8.8
O009336,1,P0080,2,19.67,0,19.67
O009336,2,P0037,1,4.05,0,4.05
O009336,3,P0046,1,3.81,0,3.81
O009336,4,P0008,2,17.03,0,17.03
O009336,5,P0020,1,8.75,0,8.75
O009337,1,P0023,3,12.37,0.05,11.75
O009337,2,P0040,4,11.9,0.05,11.3
O009337,3,P0036,7,9.61,0,9.61
O009338,1,P0083,2,9.11,0,9.11
O009338,2,P0060,1,13.59,0,13.59
O009338,3,P0027,6,12.04,0,12.04
O009339,1,P0049,1,4.7,0,4.7
O009339,2,P0036,1,9.61,0,9.61
O009340,1,P0046,1,3.81,0,3.81
O009340,2,P0061,1,7.41,0,7.41
O009340,3,P0069,2,4.89,0,4.89
O009341,1,P0084,1,15.02,0,15.02
O009341,2,P0090,3,14.65,0,14.65
O009342,1,P0017,1,9.92,0,9.92
O009342,2,P0040,2,11.9,0,11.9
O009343,1,P0051,4,11.26,0,11.26
O009343,2,P0019,2,5.85,0,5.85
O009344,1,P0011,1,11.81,0,11.81
O009344,2,P0041,1,4.62,0,4.62
O009344,3,P0089,4,2.58,0,2.58
O009345,1,P0013,1,8.65,0,8.65
O009345,2,P0058,2,11.74,0,11.74
O009346,1,P0006,2,30.89,0,30.89
O009346,2,P0020,2,8.75,0,8.75
O009346,3,P0082,4,19.85,0,19.85
O009347,1,P0046,4,3.81,0,3.81
O009347,2,P0069,1,4.89,0,4.89
O009347,3,P0079,5,11.14,0,11.14
O009348,1,P0023,4,12.37,0,12.37
O009348,2,P0027,2,12.04,0,12.04
O009348,3,P0053,1,8.69,0,8.69
O009349,1,P0088,1,12.43,0,12.43
O009350,1,P0056,1,5.49,0,5.49
O009350,2,P0089,6,2.58,0,2.58
O009350,3,P0042,4,7.65,0,7.65
O009350,4,P0039,1,3.74,0,3.74
O009350,5,P0093,4,10.47,0,10.47
O009351,1,P0023,2,12.37,0,12.37
O009351,2,P0063,5,14.43,0,14.43
O009352,1,P0049,2,4.7,0,4.7
O009352,2,P0058,2,11.74,0,11.74
O009353,1,P0034,2,10.52,0,10.52
O009353,2,P0065,3,5.24,0,5.24
O009353,3,P0054,2,14.18,0,14.18
O009353,4,P0066,4,10.82,0,10.82
O009353,5,P0009,1,35.56,0,35.56
O009354,1,P0068,3,8.5,0,8.5
O009355,1,P0088,1,12.43,0,12.43
O009355,2,P0032,5,7.81,0,7.81
O009355,3,P0021,2,10.11,0,10.11
O009355,4,P0023,3,12.37,0,12.37
O009355,5,P0014,2,8.3,0,8.3
O009356,1,P0034,1,10.52,0.2,8.42
O009356,2,P0038,1,2.72,0.2,2.18
O009356,3,P0094,1,4.45,0.2,3.56
O009357,1,P0073,3,4.8,0,4.8
O009357,2,P0009,3,35.56,0,35.56
O009357,3,P0026,2,9.35,0,9.35
O009358,1,P0055,2,7.99,0,7.99
O009358,2,P0088,1,12.43,0,12.43
O009358,3,P0090,1,14.65,0,14.65
O009359,1,P0044,1,6.86,0.15,5.83
O009359,2,P0042,4,7.65,0.15,6.5
O009359,3,P0007,4,8.22,0.15,6.99
O009359,4,P0060,1,13.59,0.15,11.55
O009360,1,P0076,3,11.34,0,11.34
O009360,2,P0025,1,12.53,0,12.53
O009360,3,P0028,2,4.7,0,4.7
O009361,1,P0017,3,9.92,0,9.92
O009361,2,P0046,4,3.81,0,3.81
O009361,3,P0039,1,3.74,0,3.74
O009361,4,P0036,5,9.61,0,9.61
O009361,5,P0052,2,12.17,0,12.17
O009362,1,P0005,3,24.7,0,24.7
O009362,2,P0069,1,4.89,0,4.89
O009362,3,P0023,1,12.37,0,12.37
O009363,1,P0087,3,2.83,0,2.83
O009363,2,P0021,2,10.11,0,10.11
O009364,1,P0055,3,7.99,0,7.99
O009364,2,P0071,1,8.8,0,8.8
O009364,3,P0052,1,12.17,0,12.17
O009364,4,P0096,1,19.01,0,19.01
O009364,5,P0063,4,14.43,0,14.43
O009365,1,P0056,2,5.49,0,5.49
O009365,2,P0077,2,9.64,0,9.64
O009365,3,P0092,6,11.15,0,11.15
O009365,4,P0027,3,12.04,0,12.04
O009366,1,P0094,3,4.45,0,4.45
O009366,2,P0033,2,14.08,0,14.08
O009366,3,P0087,2,2.83,0,2.83
O009367,1,P0006,1,30.89,0,30.89
O009367,2,P0056,3,5.49,0,5.49
O009368,1,P0085,1,12.86,0,12.86
O009368,2,P0033,2,14.08,0,14.08
O009368,3,P0026,2,9.35,0,9.35
O009369,1,P0047,2,17.27,0,17.27
O009369,2,P0024,1,8.2,0,8.2
O009369,3,P0006,3,30.89,0,30.89
O009369,4,P0058,1,11.74,0,11.74
O009370,1,P0006,1,30.89,0.05,29.35
O009370,2,P0061,6,7.41,0,7.41
O009370,3,P0089,3,2.58,0,2.58
O009370,4,P0022,3,3.55,0,3.55
O009371,1,P0024,2,8.2,0,8.2
O009372,1,P0086,4,9.2,0,9.2
O009372,2,P0044,2,6.86,0,6.86
O009372,3,P0031,2,7.98,0,7.98
O009373,1,P0068,6,8.5,0,8.5
O009374,1,P0084,5,15.02,0,15.02
O009374,2,P0062,6,17.73,0,17.73
O009374,3,P0028,6,4.7,0,4.7
O009375,1,P0067,4,13.43,0,13.43
O009375,2,P0035,2,3.66,0,3.66
O009376,1,P0082,1,19.85,0,19.85
O009377,1,P0036,3,9.61,0,9.61
O009377,2,P0094,1,4.45,0,4.45
O009377,3,P0055,4,7.99,0,7.99
O009377,4,P0089,1,2.58,0,2.58
O009377,5,P0085,4,12.86,0,12.86
O009378,1,P0085,1,12.86,0,12.86
O009378,2,P0023,1,12.37,0,12.37
O009378,3,P0016,3,18.67,0,18.67
O009379,1,P0039,1,3.74,0,3.74
O009379,2,P0064,2,12.52,0,12.52
O009379,3,P0026,3,9.35,0,9.35
O009379,4,P0058,1,11.74,0,11.74
O009380,1,P0049,2,4.7,0,4.7
O009381,1,P0072,1,6.42,0,6.42
O009381,2,P0018,3,18.07,0,18.07
O009382,1,P0055,2,7.99,0,7.99
O009382,2,P0011,3,11.81,0,11.81
O009382,3,P0006,1,30.89,0,30.89
O009382,4,P0025,3,12.53,0,12.53
O009383,1,P0060,3,13.59,0,13.59
O009383,2,P0057,1,15.07,0,15.07
O009384,1,P0065,2,5.24,0,5.24
O009384,2,P0063,2,14.43,0,14.43
O009385,1,P0062,3,17.73,0,17.73
O009385,2,P0083,2,9.11,0,9.11
O009386,1,P0037,2,4.05,0,4.05
O009387,1,P0023,2,12.37,0,12.37
O009388,1,P0079,1,11.14,0,11.14
O009388,2,P0061,2,7.41,0,7.41
O009388,3,P0008,2,17.03,0,17.03
O009388,4,P0012,4,22.24,0,22.24
O009389,1,P0062,1,17.73,0,17.73
O009389,2,P0019,2,5.85,0,5.85
O009389,3,P0053,3,8.69,0,8.69
O009390,1,P0043,1,4.16,0,4.16
O009390,2,P0037,2,4.05,0.05,3.85
O009391,1,P0081,1,9.58,0,9.58
O009391,2,P0096,4,19.01,0,19.01
O009392,1,P0026,2,9.35,0,9.35
O009392,2,P0023,2,12.37,0,12.37
O009392,3,P0011,1,11.81,0,11.81
O009392,4,P0083,2,9.11,0,9.11
O009392,5,P0037,2,4.05,0,4.05
O009392,6,P0001,2,33.36,0,33.36
O009393,1,P0060,3,13.59,0,13.59
O009393,2,P0038,2,2.72,0,2.72
O009394,1,P0080,3,19.67,0,19.67
O009395,1,P0085,1,12.86,0,12.86
O009395,2,P0082,3,19.85,0,19.85
O009395,3,P0023,2,12.37,0,12.37
O009396,1,P0003,5,17.11,0,17.11
O009396,2,P0028,5,4.7,0,4.7
O009397,1,P0045,3,4.27,0,4.27
O009397,2,P0025,4,12.53,0,12.53
O009397,3,P0087,2,2.83,0,2.83
O009398,1,P0025,1,12.53,0,12.53
O009398,2,P0037,3,4.05,0,4.05
O009398,3,P0089,2,2.58,0,2.58
O009398,4,P0091,4,7.92,0,7.92
O009399,1,P0096,2,19.01,0,19.01
O009400,1,P0059,2,17.55,0,17.55
O009401,1,P0026,4,9.35,0,9.35
O009401,2,P0037,2,4.05,0,4.05
O009401,3,P0015,1,7.5,0,7.5
O009402,1,P0050,2,5.15,0,5.15
O009403,1,P0078,4,12.81,0,12.81
O009403,2,P0075,2,12.02,0,12.02
O009403,3,P0089,2,2.58,0,2.58
O009404,1,P0028,1,4.7,0,4.7
O009404,2,P0069,1,4.89,0,4.89
O009404,3,P0039,3,3.74,0,3.74
O009404,4,P0035,2,3.66,0,3.66
O009404,5,P0077,1,9.64,0,9.64
O009405,1,P0059,2,17.55,0,17.55
O009405,2,P0038,2,2.72,0,2.72
O009406,1,P0035,3,3.66,0,3.66
O009406,2,P0068,1,8.5,0,8.5
O009407,1,P0090,4,14.65,0,14.65
O009407,2,P0020,1,8.75,0,8.75
O009408,1,P0066,2,10.82,0,10.82
O009409,1,P0023,4,12.37,0,12.37
O009409,2,P0057,2,15.07,0.05,14.32
O009409,3,P0032,3,7.81,0,7.81
O009409,4,P0017,2,9.92,0,9.92
O009410,1,P0073,1,4.8,0,4.8
O009410,2,P0020,1,8.75,0,8.75
O009411,1,P0010,2,26.61,0,26.61
O009411,2,P0031,3,7.98,0,7.98
O009411,3,P0023,2,12.37,0,12.37
O009412,1,P0042,2,7.65,0,7.65
O009412,2,P0061,1,7.41,0,7.41
O009412,3,P0022,6,3.55,0,3.55
O009412,4,P0087,1,2.83,0,2.83
O009413,1,P0067,1,13.43,0,13.43
O009413,2,P0060,4,13.59,0,13.59
O009414,1,P0070,2,7.64,0,7.64
O009414,2,P0014,2,8.3,0,8.3
O009414,3,P0082,2,19.85,0,19.85
O009415,1,P0059,1,17.55,0,17.55
O009416,1,P0021,3,10.11,0,10.11
O009417,1,P0027,3,12.04,0,12.04
O009418,1,P0076,2,11.34,0,11.34
O009418,2,P0093,1,10.47,0,10.47
O009419,1,P0050,1,5.15,0,5.15
O009420,1,P0014,3,8.3,0,8.3
O009420,2,P0046,2,3.81,0,3.81
O009420,3,P0075,3,12.02,0,12.02
O009421,1,P0038,1,2.72,0,2.72
O009421,2,P0096,4,19.01,0,19.01
O009421,3,P0033,2,14.08,0,14.08
O009422,1,P0071,1,8.8,0,8.8
O009422,2,P0086,4,9.2,0,9.2
O009422,3,P0016,2,18.67,0,18.67
O009422,4,P0018,1,18.07,0,18.07
O009422,5,P0088,5,12.43,0,12.43
O009422,6,P0037,4,4.05,0,4.05
O009423,1,P0058,2,11.74,0,11.74
O009423,2,P0045,1,4.27,0,4.27
O009424,1,P0042,1,7.65,0,7.65
O009425,1,P0053,5,8.69,0,8.69
O009425,2,P0024,1,8.2,0,8.2
O009425,3,P0094,1,4.45,0.05,4.23
O009426,1,P0022,2,3.55,0,3.55
O009426,2,P0089,1,2.58,0,2.58
O009427,1,P0066,3,10.82,0,10.82
O009427,2,P0035,9,3.66,0,3.66
O009427,3,P0054,1,14.18,0,14.18
O009428,1,P0030,3,11.21,0,11.21
O009428,2,P0091,3,7.92,0,7.92
O009428,3,P0064,3,12.52,0,12.52
O009428,4,P0092,4,11.15,0,11.15
O009428,5,P0096,1,19.01,0,19.01
O009429,1,P0025,2,12.53,0,12.53
O009430,1,P0031,1,7.98,0,7.98
O009430,2,P0030,2,11.21,0,11.21
O009430,3,P0036,3,9.61,0,9.61
O009430,4,P0089,6,2.58,0,2.58
O009431,1,P0047,1,17.27,0,17.27
O009431,2,P0024,5,8.2,0,8.2
O009431,3,P0054,1,14.18,0,14.18
O009432,1,P0028,4,4.7,0,4.7
O009432,2,P0005,2,24.7,0,24.7
O009432,3,P0021,1,10.11,0,10.11
O009432,4,P0080,2,19.67,0,19.67
O009433,1,P0048,2,4.81,0,4.81
O009433,2,P0010,3,26.61,0,26.61
O009434,1,P0084,3,15.02,0,15.02
O009434,2,P0093,1,10.47,0,10.47
O009434,3,P0051,5,11.26,0,11.26
O009435,1,P0023,1,12.37,0,12.37
O009436,1,P0095,2,7.5,0,7.5
O009436,2,P0096,3,19.01,0,19.01
O009436,3,P0007,2,8.22,0,8.22
O009436,4,P0005,5,24.7,0,24.7
O009436,5,P0086,3,9.2,0,9.2
O009436,6,P0060,1,13.59,0,13.59
O009437,1,P0027,2,12.04,0.2,9.63
O009438,1,P0088,1,12.43,0,12.43
O009438,2,P0021,1,10.11,0,10.11
O009438,3,P0003,2,17.11,0,17.11
O009438,4,P0083,2,9.11,0,9.11
O009439,1,P0052,1,12.17,0,12.17
O009439,2,P0085,4,12.86,0.05,12.22
O009439,3,P0090,2,14.65,0,14.65
O009440,1,P0035,2,3.66,0,3.66
O009440,2,P0056,5,5.49,0,5.49
O009441,1,P0090,3,14.65,0.1,13.19
O009441,2,P0007,1,8.22,0.1,7.4
O009441,3,P0004,2,36.79,0.1,33.11
O009441,4,P0069,2,4.89,0.1,4.4
O009441,5,P0053,5,8.69,0.1,7.82
O009441,6,P0091,3,7.92,0.1,7.13
O009442,1,P0014,2,8.3,0,8.3
O009442,2,P0040,4,11.9,0,11.9
O009442,3,P0074,4,6.66,0,6.66
O009442,4,P0013,2,8.65,0,8.65
O009443,1,P0094,1,4.45,0,4.45
O009444,1,P0045,4,4.27,0,4.27
O009444,2,P0010,1,26.61,0,26.61
O009444,3,P0061,3,7.41,0,7.41
O009445,1,P0082,3,19.85,0,19.85
O009446,1,P0053,1,8.69,0,8.69
O009446,2,P0082,4,19.85,0,19.85
O009447,1,P0005,1,24.7,0,24.7
O009447,2,P0069,1,4.89,0,4.89
O009447,3,P0009,2,35.56,0,35.56
O009448,1,P0008,2,17.03,0,17.03
O009448,2,P0025,3,12.53,0,12.53
O009448,3,P0073,5,4.8,0,4.8
O009448,4,P0062,2,17.73,0,17.73
O009449,1,P0072,2,6.42,0,6.42
O009449,2,P0073,1,4.8,0,4.8
O009449,3,P0002,5,16.46,0,16.46
O009450,1,P0093,4,10.47,0,10.47
O009450,2,P0041,4,4.62,0,4.62
O009451,1,P0023,1,12.37,0,12.37
O009452,1,P0035,5,3.66,0,3.66
O009453,1,P0038,4,2.72,0,2.72
O009453,2,P0070,1,7.64,0,7.64
O009453,3,P0047,5,17.27,0,17.27
O009454,1,P0065,1,5.24,0,5.24
O009454,2,P0036,4,9.61,0,9.61
O009454,3,P0062,2,17.73,0,17.73
O009455,1,P0043,1,4.16,0,4.16
O009455,2,P0065,2,5.24,0,5.24
O009455,3,P0059,5,17.55,0,17.55
O009456,1,P0021,1,10.11,0,10.11
O009456,2,P0065,1,5.24,0,5.24
O009457,1,P0063,1,14.43,0,14.43
O009457,2,P0082,2,19.85,0,19.85
O009457,3,P0045,1,4.27,0,4.27
O009458,1,P0001,4,33.36,0,33.36
O009458,2,P0021,1,10.11,0,10.11
O009459,1,P0094,4,4.45,0,4.45
O009459,2,P0089,4,2.58,0,2.58
O009459,3,P0096,3,19.01,0,19.01
O009459,4,P0027,2,12.04,0,12.04
O009460,1,P0055,1,7.99,0,7.99
O009460,2,P0081,1,9.58,0,9.58
O009460,3,P0088,1,12.43,0,12.43
O009460,4,P0003,4,17.11,0,17.11
O009460,5,P0027,4,12.04,0,12.04
O009460,6,P0029,2,10.2,0,10.2
O009461,1,P0085,2,12.86,0,12.86
O009461,2,P0062,1,17.73,0,17.73
O009461,3,P0013,2,8.65,0,8.65
O009462,1,P0007,3,8.22,0,8.22
O009462,2,P0073,1,4.8,0,4.8
O009462,3,P0012,2,22.24,0,22.24
O009463,1,P0054,2,14.18,0,14.18
O009464,1,P0056,1,5.49,0,5.49
O009464,2,P0003,4,17.11,0,17.11
O009464,3,P0036,2,9.61,0,9.61
O009465,1,P0084,2,15.02,0,15.02
O009466,1,P0072,3,6.42,0,6.42
O009466,2,P0039,1,3.74,0,3.74
O009466,3,P0002,2,16.46,0,16.46
O009466,4,P0096,3,19.01,0,19.01
O009466,5,P0058,1,11.74,0,11.74
O009467,1,P0011,2,11.81,0,11.81
O009467,2,P0053,2,8.69,0,8.69
O009467,3,P0021,6,10.11,0,10.11
O009468,1,P0073,1,4.8,0,4.8
O009469,1,P0054,1,14.18,0,14.18
O009469,2,P0056,4,5.49,0,5.49
O009470,1,P0004,2,36.79,0,36.79
O009470,2,P0037,5,4.05,0,4.05
O009471,1,P0016,3,18.67,0.05,17.74
O009471,2,P0006,4,30.89,0,30.89
O009471,3,P0057,4,15.07,0,15.07
O009472,1,P0064,2,12.52,0,12.52
O009472,2,P0019,2,5.85,0,5.85
O009472,3,P0023,5,12.37,0,12.37
O009472,4,P0013,2,8.65,0,8.65
O009472,5,P0079,3,11.14,0,11.14
O009473,1,P0038,2,2.72,0,2.72
O009473,2,P0060,5,13.59,0,13.59
O009474,1,P0023,3,12.37,0,12.37
O009475,1,P0049,1,4.7,0.2,3.76
O009476,1,P0028,2,4.7,0,4.7
O009476,2,P0073,3,4.8,0,4.8
O009476,3,P0094,1,4.45,0,4.45
O009477,1,P0088,5,12.43,0,12.43
O009477,2,P0037,1,4.05,0,4.05
O009478,1,P0019,2,5.85,0,5.85
O009478,2,P0081,4,9.58,0,9.58
O009478,3,P0037,1,4.05,0,4.05
O009478,4,P0026,3,9.35,0,9.35
O009479,1,P0021,2,10.11,0,10.11
O009480,1,P0039,3,3.74,0,3.74
O009480,2,P0058,2,11.74,0,11.74
O009481,1,P0049,3,4.7,0,4.7
O009481,2,P0089,3,2.58,0,2.58
O009481,3,P0060,3,13.59,0,13.59
O009481,4,P0036,3,9.61,0,9.61
O009482,1,P0074,1,6.66,0,6.66
O009482,2,P0040,1,11.9,0,11.9
O009482,3,P0017,3,9.92,0,9.92
O009482,4,P0007,5,8.22,0,8.22
O009483,1,P0066,1,10.82,0,10.82
O009483,2,P0023,3,12.37,0,12.37
O009483,3,P0044,1,6.86,0,6.86
O009483,4,P0087,4,2.83,0,2.83
O009484,1,P0017,3,9.92,0,9.92
O009484,2,P0051,3,11.26,0,11.26
O009484,3,P0046,1,3.81,0,3.81
O009484,4,P0003,2,17.11,0,17.11
O009484,5,P0076,1,11.34,0,11.34
O009485,1,P0016,1,18.67,0,18.67
O009485,2,P0086,1,9.2,0,9.2
O009485,3,P0079,3,11.14,0,11.14
O009486,1,P0079,1,11.14,0,11.14
O009486,2,P0042,1,7.65,0,7.65
O009486,3,P0056,1,5.49,0,5.49
O009486,4,P0019,1,5.85,0,5.85
O009487,1,P0005,2,24.7,0,24.7
O009487,2,P0060,6,13.59,0,13.59
O009488,1,P0080,6,19.67,0,19.67
O009488,2,P0091,2,7.92,0,7.92
